RUN	pokemonapi.RefulTask	refultask	1720829203000	 	3.11.3
REQUEST		POST task	1720829216081	1720829216348	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216349
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216349
USER	Task API Test	END	1720829216350
USER	Task API Test	START	1720829216350
REQUEST		POST task	1720829216105	1720829216368	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216369
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216369
USER	Task API Test	END	1720829216369
USER	Task API Test	START	1720829216370
REQUEST		POST task	1720829216098	1720829216373	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216374
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216374
USER	Task API Test	END	1720829216374
USER	Task API Test	START	1720829216375
REQUEST		POST task	1720829216158	1720829216414	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216416
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216416
USER	Task API Test	END	1720829216416
USER	Task API Test	START	1720829216417
REQUEST		POST task	1720829216155	1720829216424	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216425
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216425
USER	Task API Test	END	1720829216426
USER	Task API Test	START	1720829216426
REQUEST		POST task	1720829216180	1720829216438	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216439
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216440
USER	Task API Test	END	1720829216440
USER	Task API Test	START	1720829216441
REQUEST		POST task	1720829216166	1720829216441	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216442
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216442
USER	Task API Test	END	1720829216442
USER	Task API Test	START	1720829216443
REQUEST		POST task	1720829216275	1720829216538	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216539
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216539
USER	Task API Test	END	1720829216539
USER	Task API Test	START	1720829216540
REQUEST		POST task	1720829216322	1720829216600	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216602
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216602
USER	Task API Test	END	1720829216602
USER	Task API Test	START	1720829216603
REQUEST		POST task	1720829216375	1720829216631	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216632
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216632
USER	Task API Test	END	1720829216633
USER	Task API Test	START	1720829216634
REQUEST		POST task	1720829216369	1720829216654	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216655
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216655
USER	Task API Test	END	1720829216655
USER	Task API Test	START	1720829216656
REQUEST		POST task	1720829216417	1720829216678	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216679
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216679
USER	Task API Test	END	1720829216680
USER	Task API Test	START	1720829216681
REQUEST		POST task	1720829216426	1720829216682	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216682
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216682
USER	Task API Test	END	1720829216683
USER	Task API Test	START	1720829216684
REQUEST		POST task	1720829216441	1720829216711	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216712
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216712
USER	Task API Test	END	1720829216713
USER	Task API Test	START	1720829216713
REQUEST		POST task	1720829216443	1720829216714	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216715
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216715
USER	Task API Test	END	1720829216715
USER	Task API Test	START	1720829216716
REQUEST		POST task	1720829215930	1720829216749	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216750
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216750
USER	Task API Test	END	1720829216750
USER	Task API Test	START	1720829216751
REQUEST		POST task	1720829216540	1720829216800	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216801
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216801
USER	Task API Test	END	1720829216801
USER	Task API Test	START	1720829216802
REQUEST		POST task	1720829216603	1720829216874	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216875
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216875
USER	Task API Test	END	1720829216876
USER	Task API Test	START	1720829216877
REQUEST		POST task	1720829216633	1720829216888	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216889
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216889
USER	Task API Test	END	1720829216889
USER	Task API Test	START	1720829216890
REQUEST		POST task	1720829216656	1720829216910	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216911
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216911
USER	Task API Test	END	1720829216912
USER	Task API Test	START	1720829216912
REQUEST		POST task	1720829216683	1720829216943	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216944
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216944
USER	Task API Test	END	1720829216945
REQUEST		POST task	1720829216680	1720829216945	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216945
USER	Task API Test	START	1720829216946
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216946
USER	Task API Test	END	1720829216946
USER	Task API Test	START	1720829216947
REQUEST		POST task	1720829216716	1720829216984	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216985
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216985
USER	Task API Test	END	1720829216985
USER	Task API Test	START	1720829216986
REQUEST		POST task	1720829216713	1720829216987	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829216988
ERROR	GET task: No attribute named 'thiis' is defined 	1720829216988
USER	Task API Test	END	1720829216988
USER	Task API Test	START	1720829216989
REQUEST		POST task	1720829216751	1720829217009	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217010
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217010
USER	Task API Test	END	1720829217012
USER	Task API Test	START	1720829217013
REQUEST		POST task	1720829216802	1720829217061	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217062
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217062
USER	Task API Test	END	1720829217063
USER	Task API Test	START	1720829217064
REQUEST		POST task	1720829216350	1720829217134	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217136
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217136
USER	Task API Test	END	1720829217136
USER	Task API Test	START	1720829217137
REQUEST		POST task	1720829216876	1720829217139	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217140
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217140
USER	Task API Test	END	1720829217140
USER	Task API Test	START	1720829217141
REQUEST		POST task	1720829216890	1720829217145	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217145
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217145
USER	Task API Test	END	1720829217146
USER	Task API Test	START	1720829217146
REQUEST		POST task	1720829216912	1720829217177	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217178
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217178
USER	Task API Test	END	1720829217178
USER	Task API Test	START	1720829217179
REQUEST		POST task	1720829216945	1720829217199	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217199
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217199
USER	Task API Test	END	1720829217200
REQUEST		POST task	1720829216946	1720829217200	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217201
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217201
USER	Task API Test	START	1720829217201
USER	Task API Test	END	1720829217201
USER	Task API Test	START	1720829217202
REQUEST		POST task	1720829216989	1720829217249	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217250
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217250
USER	Task API Test	END	1720829217250
USER	Task API Test	START	1720829217251
REQUEST		POST task	1720829216986	1720829217266	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217267
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217267
USER	Task API Test	END	1720829217267
USER	Task API Test	START	1720829217268
REQUEST		POST task	1720829217013	1720829217273	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217273
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217273
USER	Task API Test	END	1720829217274
USER	Task API Test	START	1720829217274
REQUEST		POST task	1720829217137	1720829217404	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217405
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217405
REQUEST		POST task	1720829217146	1720829217405	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217406
USER	Task API Test	END	1720829217406
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217406
USER	Task API Test	END	1720829217406
USER	Task API Test	START	1720829217407
USER	Task API Test	START	1720829217407
REQUEST		POST task	1720829217141	1720829217413	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217414
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217414
USER	Task API Test	END	1720829217414
USER	Task API Test	START	1720829217415
REQUEST		POST task	1720829217179	1720829217451	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217452
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217452
USER	Task API Test	END	1720829217452
USER	Task API Test	START	1720829217453
REQUEST		POST task	1720829217268	1720829217529	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217530
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217530
USER	Task API Test	END	1720829217530
USER	Task API Test	START	1720829217531
REQUEST		POST task	1720829217406	1720829217658	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217659
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217659
USER	Task API Test	END	1720829217659
USER	Task API Test	START	1720829217660
REQUEST		POST task	1720829217407	1720829217677	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217678
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217678
USER	Task API Test	END	1720829217678
USER	Task API Test	START	1720829217679
REQUEST		POST task	1720829217414	1720829217690	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217691
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217691
USER	Task API Test	END	1720829217691
USER	Task API Test	START	1720829217692
REQUEST		POST task	1720829217452	1720829217711	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217712
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217712
USER	Task API Test	END	1720829217713
USER	Task API Test	START	1720829217713
REQUEST		POST task	1720829217530	1720829217791	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217792
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217792
USER	Task API Test	END	1720829217792
USER	Task API Test	START	1720829217793
REQUEST		POST task	1720829217063	1720829217857	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217857
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217857
USER	Task API Test	END	1720829217858
USER	Task API Test	START	1720829217859
REQUEST		POST task	1720829217679	1720829217935	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217936
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217936
USER	Task API Test	END	1720829217937
USER	Task API Test	START	1720829217937
REQUEST		POST task	1720829217691	1720829217944	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217945
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217945
USER	Task API Test	END	1720829217945
USER	Task API Test	START	1720829217946
REQUEST		POST task	1720829217713	1720829217964	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217965
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217965
USER	Task API Test	END	1720829217965
USER	Task API Test	START	1720829217966
REQUEST		POST task	1720829217201	1720829217976	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217977
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217977
USER	Task API Test	END	1720829217977
USER	Task API Test	START	1720829217977
REQUEST		POST task	1720829217201	1720829217990	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829217991
ERROR	GET task: No attribute named 'thiis' is defined 	1720829217991
USER	Task API Test	END	1720829217991
USER	Task API Test	START	1720829217992
REQUEST		POST task	1720829217250	1720829218015	KO	status.find.is(200), but actually found 405
